"NightlyProwler_YSL_nprplus_usetinydb","","","","http://192.168.113.195:9090/job/NightlyProwler_YSL_nprplus_usetinydb/212","258","SUCCESS","10 Oct, 2018","192.168.113.247","true"
"NightlyProwler_WEALTHSERVICE_STAB","30       8       *    *   1,2,3,4,5,6","at 08:30 at Monday, Tuesday, Wednesday, Thursday, Friday and Saturday days","true","http://192.168.113.195:9090/job/NightlyProwler_WEALTHSERVICE_STAB/208","201","UNSTABLE","12 Oct, 2018","192.168.113.247","true"
"NightlyProwler_WEALTHSERVICE_STAB","30       16       *    *   1,2,3,4,5,6","at 16:30 at Monday, Tuesday, Wednesday, Thursday, Friday and Saturday days","false","http://192.168.113.195:9090/job/NightlyProwler_WEALTHSERVICE_STAB/208","201","UNSTABLE","12 Oct, 2018","192.168.113.247","true"
"NightlyProwler_WEALTHSERVICE_STAB","00       18       *    *   1,2,3,4,5,6","at 18:00 at Monday, Tuesday, Wednesday, Thursday, Friday and Saturday days","true","http://192.168.113.195:9090/job/NightlyProwler_WEALTHSERVICE_STAB/208","201","UNSTABLE","12 Oct, 2018","192.168.113.247","true"
"alpha_ysl_deployment_wellness","","","","http://192.168.113.195:9090/job/alpha_ysl_deployment_wellness/10","4203826","FAILURE","11 Jun, 2018","192.168.57.26","false"
"NightlyProwler_YSL_fincheck_usetinydb","","","","http://192.168.113.195:9090/job/NightlyProwler_YSL_fincheck_usetinydb/","","","","192.168.113.247","true"
"yslfincheck_CI_usetinydb","","","","http://192.168.113.195:9090/job/yslfincheck_CI_usetinydb/1","136","SUCCESS","10 May, 2018","192.168.113.247","true"
"NightlyProwler_YSL_stab_usetinydb","","","","http://192.168.113.195:9090/job/NightlyProwler_YSL_stab_usetinydb/51","256","SUCCESS","11 Oct, 2018","192.168.113.247","true"
"wealthservice_npr_CI_usetinydb","","","","http://192.168.113.195:9090/job/wealthservice_npr_CI_usetinydb/129","252","SUCCESS","12 Oct, 2018","192.168.113.247","true"
"YSLFINCHECK_CI","00,30 * * * *","at 0 and 30 minutes","true","http://192.168.113.195:9090/job/YSLFINCHECK_CI/9","3436","SUCCESS","11 May, 2018","192.168.210.72","false"
"OAUTHCLIENT_NPR_CI","00,30 * * * *","at 0 and 30 minutes","true","http://192.168.113.195:9090/job/OAUTHCLIENT_NPR_CI/2153","2775","SUCCESS","12 Oct, 2018","192.168.210.72","true"
"OAUTHCLIENT_PSD_CI","00,30 * * * *","at 0 and 30 minutes","true","http://192.168.113.195:9090/job/OAUTHCLIENT_PSD_CI/3895","2786","SUCCESS","12 Oct, 2018","192.168.210.72","true"
"OAUTHCLIENT_NPR","","","","http://192.168.113.195:9090/job/OAUTHCLIENT_NPR/11","155988","SUCCESS","28 Sep, 2018","192.168.56.84","true"
"Yslwellness","","","","http://192.168.113.195:9090/job/Yslwellness/94","227051","SUCCESS","11 Oct, 2018","192.168.56.84","true"
"yslwellnessAutomationSuite","","","","http://192.168.113.195:9090/job/yslwellnessAutomationSuite/","","","","192.168.210.155","false"
"hammerRelease","30      6      *     *   1,2,3,4,5,6","at 06:30 at Monday, Tuesday, Wednesday, Thursday, Friday and Saturday days","true","http://192.168.113.195:9090/job/hammerRelease/18","2095759","SUCCESS","12 Oct, 2018","192.168.210.72","true"
"YSLMONEYSUPPORT_CI","00,30 * * * *","at 0 and 30 minutes","true","http://192.168.113.195:9090/job/YSLMONEYSUPPORT_CI/7158","3017","SUCCESS","12 Oct, 2018","192.168.210.72","true"
"NightlyProwler_YSL_moneysupport_usetinydb","","","","http://192.168.113.195:9090/job/NightlyProwler_YSL_moneysupport_usetinydb/20","156","SUCCESS","11 Oct, 2018","192.168.113.247","true"
"yslwealth","","","","http://192.168.113.195:9090/job/yslwealth/52","238798","SUCCESS","12 Oct, 2018","192.168.56.84","true"
